admin_unit_code,sector,indicator_key,indicator_label,coverage_pct,deficit_pct,source,year
IN-TN-vellore,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,76.2,23.8,NFHS-5,2021
IN-TN-vellore,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,97.7,2.3,NFHS-5,2021
IN-TN-vellore,electricity,pct_households_no_electricity,Households without an electricity connection,99.3,0.7,NFHS-5,2021
IN-TN-villupuram,health,pct_births_non_institutional,Births not delivered in a health facility,99.1,0.9,NFHS-5,2021
IN-TN-villupuram,education,pct_females_never_attended_school,Females age 6+ who never attended school,73.6,26.4,NFHS-5,2021
IN-TN-villupuram,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,53.8,46.2,NFHS-5,2021
IN-TN-villupuram,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.4,1.6,NFHS-5,2021
IN-TN-villupuram,electricity,pct_households_no_electricity,Households without an electricity connection,99.7,0.3,NFHS-5,2021
IN-TN-virudhunagar,health,pct_births_non_institutional,Births not delivered in a health facility,97.8,2.2,NFHS-5,2021
IN-TN-virudhunagar,education,pct_females_never_attended_school,Females age 6+ who never attended school,80.5,19.5,NFHS-5,2021
IN-TN-virudhunagar,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,59.8,40.2,NFHS-5,2021
IN-TN-virudhunagar,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,97.4,2.6,NFHS-5,2021
IN-TN-virudhunagar,electricity,pct_households_no_electricity,Households without an electricity connection,99.5,0.5,NFHS-5,2021
IN-TR-dhalai,health,pct_births_non_institutional,Births not delivered in a health facility,87.3,12.7,NFHS-5,2021
IN-TR-dhalai,education,pct_females_never_attended_school,Females age 6+ who never attended school,74.8,25.2,NFHS-5,2021
IN-TR-dhalai,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,67.6,32.4,NFHS-5,2021
IN-TR-dhalai,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,70.3,29.7,NFHS-5,2021
IN-TR-dhalai,electricity,pct_households_no_electricity,Households without an electricity connection,97.7,2.3,NFHS-5,2021
IN-TR-north-tripura,health,pct_births_non_institutional,Births not delivered in a health facility,85.4,14.6,NFHS-5,2021
IN-TR-north-tripura,education,pct_females_never_attended_school,Females age 6+ who never attended school,86.4,13.6,NFHS-5,2021
IN-TR-north-tripura,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,74.1,25.9,NFHS-5,2021
IN-TR-north-tripura,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,75.6,24.4,NFHS-5,2021
IN-TR-north-tripura,electricity,pct_households_no_electricity,Households without an electricity connection,96.2,3.8,NFHS-5,2021
IN-TR-south-tripura,health,pct_births_non_institutional,Births not delivered in a health facility,89.7,10.3,NFHS-5,2021
IN-TR-south-tripura,education,pct_females_never_attended_school,Females age 6+ who never attended school,80.4,19.6,NFHS-5,2021
IN-TR-south-tripura,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,68.6,31.4,NFHS-5,2021
IN-TR-south-tripura,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,90.5,9.5,NFHS-5,2021
IN-TR-south-tripura,electricity,pct_households_no_electricity,Households without an electricity connection,95.9,4.1,NFHS-5,2021
IN-TR-west-tripura,health,pct_births_non_institutional,Births not delivered in a health facility,95.3,4.7,NFHS-5,2021
IN-TR-west-tripura,education,pct_females_never_attended_school,Females age 6+ who never attended school,85.3,14.7,NFHS-5,2021
IN-TR-west-tripura,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,80.2,19.8,NFHS-5,2021
IN-TR-west-tripura,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.5,1.5,NFHS-5,2021
IN-TR-west-tripura,electricity,pct_households_no_electricity,Households without an electricity connection,99.8,0.2,NFHS-5,2021
IN-UP-agra,health,pct_births_non_institutional,Births not delivered in a health facility,89.1,10.9,NFHS-5,2021
IN-UP-agra,education,pct_females_never_attended_school,Females age 6+ who never attended school,69.4,30.6,NFHS-5,2021
IN-UP-agra,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,70.8,29.2,NFHS-5,2021
IN-UP-agra,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.8,0.2,NFHS-5,2021
IN-UP-agra,electricity,pct_households_no_electricity,Households without an electricity connection,99.1,0.9,NFHS-5,2021
IN-UP-aligarh,health,pct_births_non_institutional,Births not delivered in a health facility,82.6,17.4,NFHS-5,2021
IN-UP-aligarh,education,pct_females_never_attended_school,Females age 6+ who never attended school,68.0,32.0,NFHS-5,2021
IN-UP-aligarh,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,69.4,30.6,NFHS-5,2021
IN-UP-aligarh,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,100.0,0.0,NFHS-5,2021
IN-UP-aligarh,electricity,pct_households_no_electricity,Households without an electricity connection,95.3,4.7,NFHS-5,2021
IN-UP-ambedkar-nagar,health,pct_births_non_institutional,Births not delivered in a health facility,92.2,7.8,NFHS-5,2021
IN-UP-ambedkar-nagar,education,pct_females_never_attended_school,Females age 6+ who never attended school,71.6,28.4,NFHS-5,2021
IN-UP-ambedkar-nagar,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,63.6,36.4,NFHS-5,2021
IN-UP-ambedkar-nagar,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,100.0,0.0,NFHS-5,2021
IN-UP-ambedkar-nagar,electricity,pct_households_no_electricity,Households without an electricity connection,94.2,5.8,NFHS-5,2021
IN-UP-auraiya,health,pct_births_non_institutional,Births not delivered in a health facility,90.1,9.9,NFHS-5,2021
IN-UP-auraiya,education,pct_females_never_attended_school,Females age 6+ who never attended school,75.9,24.1,NFHS-5,2021
IN-UP-auraiya,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,74.3,25.7,NFHS-5,2021
IN-UP-auraiya,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.5,0.5,NFHS-5,2021
IN-UP-auraiya,electricity,pct_households_no_electricity,Households without an electricity connection,94.0,6.0,NFHS-5,2021
IN-UP-azamgarh,health,pct_births_non_institutional,Births not delivered in a health facility,93.2,6.8,NFHS-5,2021
IN-UP-azamgarh,education,pct_females_never_attended_school,Females age 6+ who never attended school,71.2,28.8,NFHS-5,2021
IN-UP-azamgarh,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,72.8,27.2,NFHS-5,2021
IN-UP-azamgarh,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,100.0,0.0,NFHS-5,2021
IN-UP-azamgarh,electricity,pct_households_no_electricity,Households without an electricity connection,96.5,3.5,NFHS-5,2021
IN-UP-baghpat,health,pct_births_non_institutional,Births not delivered in a health facility,80.9,19.1,NFHS-5,2021
IN-UP-baghpat,education,pct_females_never_attended_school,Females age 6+ who never attended school,71.6,28.4,NFHS-5,2021
IN-UP-baghpat,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,87.0,13.0,NFHS-5,2021
IN-UP-baghpat,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.9,0.1,NFHS-5,2021
IN-UP-baghpat,electricity,pct_households_no_electricity,Households without an electricity connection,98.5,1.5,NFHS-5,2021
IN-UP-bahraich,health,pct_births_non_institutional,Births not delivered in a health facility,67.7,32.3,NFHS-5,2021
IN-UP-bahraich,education,pct_females_never_attended_school,Females age 6+ who never attended school,48.2,51.8,NFHS-5,2021
IN-UP-bahraich,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,44.2,55.8,NFHS-5,2021
IN-UP-bahraich,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,100.0,0.0,NFHS-5,2021
IN-UP-bahraich,electricity,pct_households_no_electricity,Households without an electricity connection,77.8,22.2,NFHS-5,2021
IN-UP-ballia,health,pct_births_non_institutional,Births not delivered in a health facility,90.0,10.0,NFHS-5,2021
IN-UP-ballia,education,pct_females_never_attended_school,Females age 6+ who never attended school,68.1,31.9,NFHS-5,2021
IN-UP-ballia,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,61.7,38.3,NFHS-5,2021
IN-UP-ballia,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.8,0.2,NFHS-5,2021
IN-UP-ballia,electricity,pct_households_no_electricity,Households without an electricity connection,89.1,10.9,NFHS-5,2021
IN-UP-balrampur,health,pct_births_non_institutional,Births not delivered in a health facility,69.7,30.3,NFHS-5,2021
IN-UP-balrampur,education,pct_females_never_attended_school,Females age 6+ who never attended school,53.1,46.9,NFHS-5,2021
IN-UP-balrampur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,59.7,40.3,NFHS-5,2021
IN-UP-balrampur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.8,0.2,NFHS-5,2021
IN-UP-balrampur,electricity,pct_households_no_electricity,Households without an electricity connection,78.4,21.6,NFHS-5,2021
IN-UP-banda,health,pct_births_non_institutional,Births not delivered in a health facility,89.8,10.2,NFHS-5,2021
IN-UP-banda,education,pct_females_never_attended_school,Females age 6+ who never attended school,61.8,38.2,NFHS-5,2021
IN-UP-banda,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,59.3,40.7,NFHS-5,2021
IN-UP-banda,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.2,1.8,NFHS-5,2021
IN-UP-banda,electricity,pct_households_no_electricity,Households without an electricity connection,89.2,10.8,NFHS-5,2021
IN-UP-bara-banki,health,pct_births_non_institutional,Births not delivered in a health facility,76.0,24.0,NFHS-5,2021
IN-UP-bara-banki,education,pct_females_never_attended_school,Females age 6+ who never attended school,65.1,34.9,NFHS-5,2021
IN-UP-bara-banki,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,62.4,37.6,NFHS-5,2021
IN-UP-bara-banki,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.8,1.2,NFHS-5,2021
IN-UP-bara-banki,electricity,pct_households_no_electricity,Households without an electricity connection,74.8,25.2,NFHS-5,2021
IN-UP-bareilly,health,pct_births_non_institutional,Births not delivered in a health facility,75.1,24.9,NFHS-5,2021
IN-UP-bareilly,education,pct_females_never_attended_school,Females age 6+ who never attended school,55.8,44.2,NFHS-5,2021
IN-UP-bareilly,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,79.7,20.3,NFHS-5,2021
IN-UP-bareilly,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,100.0,0.0,NFHS-5,2021
IN-UP-bareilly,electricity,pct_households_no_electricity,Households without an electricity connection,92.5,7.5,NFHS-5,2021
IN-UP-basti,health,pct_births_non_institutional,Births not delivered in a health facility,93.2,6.8,NFHS-5,2021
IN-UP-basti,education,pct_females_never_attended_school,Females age 6+ who never attended school,64.4,35.6,NFHS-5,2021
IN-UP-basti,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,64.2,35.8,NFHS-5,2021
IN-UP-basti,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,100.0,0.0,NFHS-5,2021
IN-UP-basti,electricity,pct_households_no_electricity,Households without an electricity connection,94.6,5.4,NFHS-5,2021
IN-UP-bijnor,health,pct_births_non_institutional,Births not delivered in a health facility,83.7,16.3,NFHS-5,2021
IN-UP-bijnor,education,pct_females_never_attended_school,Females age 6+ who never attended school,69.6,30.4,NFHS-5,2021
IN-UP-bijnor,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,78.2,21.8,NFHS-5,2021
IN-UP-bijnor,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.7,0.3,NFHS-5,2021
IN-UP-bijnor,electricity,pct_households_no_electricity,Households without an electricity connection,96.1,3.9,NFHS-5,2021
IN-UP-bulandshahr,health,pct_births_non_institutional,Births not delivered in a health facility,83.5,16.5,NFHS-5,2021
IN-UP-bulandshahr,education,pct_females_never_attended_school,Females age 6+ who never attended school,67.7,32.3,NFHS-5,2021
IN-UP-bulandshahr,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,81.5,18.5,NFHS-5,2021
IN-UP-bulandshahr,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,100.0,0.0,NFHS-5,2021
IN-UP-bulandshahr,electricity,pct_households_no_electricity,Households without an electricity connection,96.3,3.7,NFHS-5,2021
